349	0	16-20-17-22	In testimony by satellite link from Germany to a House of Representatives ' panel , Murat Kurnaz recounted his five-year detention , alleging a wide range of torture and abuse .
350	0	2-5-3-7	Still , Pandit collected a windfall from selling his investment fund , Old Lane Partners , to Citigroup for $ 800 million in April 2007 .
351	0	4-12-11-21	Both courts ruled that Flavin and DCC had falsely tried to distance themselves from the sale of the Fyffes shares by using a Dutch-registered tax shelter called Lotus Green .
352	0	0-5-3-7	Palu , who broke his hand while playing for the NSW Waratahs during the Super 14 series , has missed all of Australia 's matches this year against the Barbarians , Italy -LRB- twice -RRB- and France and takes the place of Dean Mumm , who goes on to the reserves bench .
353	1	16-18-17-23	While he didnt give any specifics of how and when certain changes would occur , his words led people on the street to expect some action to come in the beginning of 2008 .
354	0	2-8-4-16	George W. Bush formally named the first US envoy to the OIC in February 2008 , appointing Texas entrepreneur Sada Cumber .
355	0	4-17-15-19	On Monday , FirstGroup PLC , the largest surface-transportation company in the United Kingdom , took over Laidlaw to complete a $ 36 billion -LRB- euro2 54 billion -RRB- acquisition .
356	0	1-12-10-20	Daniel Peterson , a railway porter and self-taught pianist , bestowed his love of music to his five children , offering them a means to escape from poverty .
357	1	28-31-29-33	Efforts to create `` community forests '' , aimed to improve the welfare of people living near forested areas , have been unsuccessful so far , the Jakarta Globe quoted an official as saying on Monday .
358	0	3-10-6-12	She portrayed Rosa Parks , who sparked the civil rights movement by refusing to give up her bus seat in a miniseries , `` King '' -LRB- 1978 -RRB- , and Betty Shabazz , the wife of Malcolm X , in `` Death of a Prophet '' -LRB- 1981 -RRB- .
359	1	69-73-71-76	Similar redemption with an ethnic tinge as Paul Kim strikes a blow for every Asian actor killed by Chuck Norris , Sylvester Stallone , and Mickey Rooney combined by proving that all your stereotypes about asian men are wrong , wrong , wrong ... except for the one where he 's a really good looking asian poolboy ... which causes Simon to quietly press the special button on his PDA that sends an intern out to procure a discrete apartment in the Valley and a bank account under the name `` Ping . ''
360	1	24-27-25-37	Accusing Ma of being totally wrong to insist on promoting Taiwan 's dealings with China based on the so-called `` 1992 consensus , '' Chen quoted C.F. Koo , ex-Chairman of the Straits Exchange Foundation , as admitting that it was a term created by former Mainland Affairs Council Chairman Su Chi in April 2000 .
361	0	10-16-14-20	ANKARA -- Turkish Interior Minister Besir Atalay said Wednesday that Turkey is determined to take more steps towards democracy to solve the Kurdish issue , local newspaper Daily News reported .
362	0	19-29-27-31	We just came home from a cruise on Carnival and when we were in Roatan -LRB- Honduras -RRB- the captain on a Costa Ship -LRB- Atlantica -RRB- took 2 hours to moor up at the pier ... which made us have to wait to moor up too -LRB- takes about 15 mins normally -RRB- .
363	0	9-15-11-49	The report also notes a 2003 e-mail between Citizens employees that discussed a $ 3,600 sponsorship for Saint Anselm College , of Manchester , N.H. , as well as a $ 2,500 sponsorship of a 2004 diversity scholarship dinner for Sacred Heart University in Fairfield , Conn. , to try to maintain the bank 's business on the campuses .
364	0	1-5-3-7	`` We deeply regret our mistake in blocking certain accounts , '' said Shannon Bell , Citibank 's deputy director of public relations in New York .
365	0	2-5-3-20	Carnival 's stock gained $ 1.68 , or 3.9 percent , to $ 44.93 cents in Tuesday morning trading after reacing a 52-week high of $ 45.26 .
366	1	47-53-50-63	Washington State imposed a 2-cents-per-12-ounce tax on carbonated beverages for three years , and Washington , D.C. and Colorado removed sugared beverages from the list of groceries that were exempt from sales taxes , Christopher Gindlesperger , a spokesman for the American Beverage Association , said the industry did not consider the sales tax , which touches an array of products , as bad as a per-ounce levy on soda .
367	0	12-16-13-21	Insurance and banking shares led Wednesday 's gains after Moody 's Investors Service affirmed top-notch credit ratings for MBIA Inc. , reducing worries about insurers of so-called `` monolines '' -- single financial services such as home mortgages or one class of insurance .
368	1	23-27-26-29	Despite concerns over Vice President-elect Vincent Siew 's participation in the upcoming Boao Forum for Asia -LRB- BFA -RRB- , there are no regulations that would prevent him from going , a Mainland Affairs Council -LRB- MAC -RRB- spokesman said Monday .
369	0	6-10-7-12	Two years ago , the Canadian government issued a 50-cent stamp to celebrate Oscar Peterson 's 80th birthday .
370	0	31-36-33-24	Pakistan People 's Party -LRB- PPP -RRB- Punjab president , Shah Mahmood Quraishi along with several of his associates have been arrested , while leading a PPP motorcade from Okara , he was addressing a press conference at the residence of MPA Raja Riaz here .
371	1	1-16-15-18	Several staffers from the National Action Network , a Sharpton-led civil rights organization , also got subpoenas to testify , said Sharpton lawyer Michael Hardy .
372	1	8-12-9-1	To help develop proper screening procedures , the TSA formed a disability coalition of at least 70 organizations nationally , including the Amputee Coalition of America , The Seeing Eye dog - guide school , Paralyzed Veterans of America , United Ostomy Associations of America and Englewood 's Craig Hospital , a recognized center for treating spinal-cord injuries .
373	1	39-42-40-57	I had been talking to both my mother and my sister about the situation prior to calling cps , and they were well aware of what was going on , the day the children were removed from the schools I called my mother and my sister -LRB- who had rooms already set up for them -RRB- to go get them from the state NOW .
374	1	13-19-15-22	The AMA would help that group develop their statements , and then the AMA would tout the group 's position as being independent of the AMA 's .
375	1	24-29-27-31	Sen Barbara Boxer , D-Calif , the chair of the Senate Environment and Public Works Committee , hailed Warner 's announcement as a groundbreaking move that could convince other Republicans to support a climate change bill .
376	1	23-27-25-29	The chopper from Sea Shepherd Conservation Society 's main ship was trying to find the Japanese fleet 's whale processing ship and resume attempts to harass the whalers into giving up their hunt , the group 's founder and ship captain Paul Watson said .
377	1	51-57-56-59	Among the measures with which he was most closely identified were the Comprehensive Employment and Training Act , which was designed to create jobs ; the Youth Employment and Demonstration Projects Act of 1977 , which created jobs for young people involving conservation and community-improvement activities ; and the Pregnancy Disability Act of 1978 , which barred employers from discriminating on the basis of pregnancy and required them to cover pregnant workers in their disability and health - insurance plans .
378	1	4-17-15-20	Supreme Leader Ayatollah Ali Khamenei , who has final say on all state matters , accused the opposition Sunday of exposing divisions in the country and creating opportunities for Iran 's enemies .
379	0	7-12-9-0	Written by Mark Harris , `` Boomer Century '' offers a pop-lite history of the phenomena that shaped the generation born of post - World War II optimism -- TV , JFK , Vietnam , the Beatles , drugs and free love , etc. -- with occasional sound-bites from historians and personalities like Rob Reiner , Tony Snow , Erica Jong , Oliver Stone , Julian Bond and Eve Ensler .
380	1	0-9-2-26	Bush has designated Health and Human Services Secretary Michael Leavitt , Office of Management and Budget director Jim Nussle , and economic adviser Al Hubbard to negotiate with Congress .
381	1	1-8-4-41	Media reports have also mentioned several other Japanese companies , including regional Hiroshima Bank , trading houses Sumitomo Corp. and Itochu Corp. , insurance firms including Tokio Marine Holdings Inc. as well as auto parts maker Denso Corp. , have been named as willing buyers of Mazda shares from Ford .
382	0	12-17-15-19	After the California Supreme Court 's ruling in May , the talk-show host , who opens her show by dancing with the audience , announced that she and de Rossi would wed after four years together .
383	0	0-2-1-6	Haddad-Adel left Cuba on Sunday after meeting with Cuban President Fidel Castro , Foreign Minister Felipe Perez , Vice-President Carlos Lage and his counterpart Ricardo Alarcon .
384	0	7-13-11-15	The Tokyo Stock Exchange 's benchmark Nikkei-225 index of leading shares rose 202.25 points to end at 16,844.50 , a day after slumping 3.34 percent .
385	1	13-23-18-25	Tikhonov died in a Moscow clinic days after a heart attack , the ITAR-Tass and RIA Novosti agencies cited the Russian Cinematographers ' Union as saying .
386	0	1-5-2-21	Alexandra Burke won the 2008 edition of the British music reality television contest `` The X Factor '' on Saturday , scooping a massive recording contract and a path to stardom .
387	0	0-23-20-28	White , who took the stand just minutes before the tribunal 's hour-long lunch break , is also expected to challenge Campbell 's version of events , having told prosecutors that Taylor and her ex-protegee were `` mildly flirtatious '' throughout the dinner , and that she heard him promise the model a gift of diamonds .
388	1	21-32-30-34	Obama 's aides said they had learned from what they described as the mistake of the 2004 Democratic convention -- when aides to Sen. John Kerry 's campaign sought to forbid convention speakers from going after President Bush -- and would use these four days to draw sharp contrasts with Sen. John McCain , particularly on the economy and McCain 's opposition to abortion rights .
389	0	56-61-59-63	These knowledgeable Americans seem to believe that if we could just get around the Jewish hardliners somehow -- if we could just neutralize Jews such as Wolfowitz and Feith and Perle ; if Ariel Sharon could be replaced by a `` moderate '' Jewish prime minister -- then the `` peace process '' could proceed , America could gradually reduce its involvement in helping the Jews keep the Palestinians repressed , and eventually Israel no longer would be using America , and everything would be rosy .
390	0	6-9-8-1	After winning its 2007 appeal , Fyffes initially pressed Flavin for its original euro85 million demand back in the High Court , but backed off after receiving advice that DCC would be certain to appeal any such award to the Supreme Court .
391	0	16-22-18-27	On Monday , Saudi permanent representative to the Arab League Ahmad Qattan said in Damascus that he would head his country 's delegation to the summit , ruling out the presence of Saudi King Abdullah or Foreign Minister Prince Saud al - Faisal .
392	1	1-11-10-13	The suit sought unspecified damages and a court order to stop DirecTV from saying in advertising that Time Warner Cable subscribers can not watch their local NFL teams play games when DirecTV is showing games on the NFL Network .
393	0	5-14-11-16	Political analysts and economists said those in Russia could have hardly expected a different outcome after watching former KGB agent Putin address the nation earlier this month .
394	0	22-27-24-29	Yvonne Neddo , information officer of the Taipei-based Manila Economic and Cultural Office -LRB- MECO -RRB- , told CNA that the Philippines government also plays an important role in promoting English-learning programs in the country .
395	1	6-8-7-14	SLDN spokesman Steve Ralls said his group wanted Secretary of Defense Robert Gates to condemn Pace 's comments and rejected Pentagon claims that the general was just expressing his personal views .
396	0	6-13-11-15	Back in the 1960s , John Lewis risked his life and endured savage beatings to secure fundamental rights for black Americans while right-wing Republicans like Barry Goldwater and Ronald Reagan were lining up with segregationist Democrats to oppose landmark civil rights legislation .
397	0	4-8-5-17	The war over , he finished his doctoral work at the University of Pennsylvania in 1947 , writing his dissertation on the literature of the mountains .
398	1	18-22-20-37	He offered the explanation in response to media inquiries on an earlier announcement by Premier-designate Chang Chun-hsiung that he had named former Chief of the General Staff Lee Tien-yu as the new minister of national defense , replacing Lee Jye , who will be retiring .
399	1	0-8-2-10	She recently called on Senate Majority Leader Harry Reid to repeal the policy during an interview with talk show host Ellen DeGeneres .
400	0	21-25-23-30	With Allan Zeman 's help , the government-owned park , with its resident pandas , has since set attendance records while Disneyland has suffered one blow after another , even failing to reach attendance goals .
401	0	6-10-7-1	To drive the point home , Seabiscuit read Ellen 's statement that Fox put out late Thursday , explaining that she went to the producers and told them that it was n't a good fit _ she was n't comfortable criticizing contestants , and she needed to leave .
402	0	3-7-4-22	In July , Alcatel-Lucent reported a net loss of euro1 .1 billion -LRB- US$ 1.73 billion -RRB- for the second quarter after taking a euro810 million -LRB- US$ 1.3 billion -RRB- goodwill write-down , compared with a net loss of euro586 million a year earlier .
403	0	0-2-1-7	Button took something of a gamble by leaving Brawn GP -LRB- now Mercedes -RRB- to join McLaren , where he is directly compared with Hamilton -- a talented driver who had been integrated into the team since his teenage years and won the world drivers ' champion in 2008 .
404	0	0-11-10-19	Legislators from the opposition KMT and People First Party have criticized Lee for approving the DPP 's request , saying Lee was currying favor with the DPP to secure his position as defense minister .
405	0	8-16-13-0	Speaking to the Associated Press , Obama 's spokesman , Bill Burton , downgraded the Obama plan to `` something that we pursued with the FEC and it was an option that we wanted on the table and is on the table . ''
406	0	6-9-7-1	To burnish his bipartisan credentials , Schwarzenegger invited the state 's top Democrats , including Rep. Nancy Pelosi of San Francisco , who on Thursday became the first woman speaker of the House , and Sens. Dianne Feinstein and Barbara Boxer , although none of them attended .
407	1	1-4-2-17	The Monitor quoted Joanna Nathan , a Kabul-based security analyst for the International Crisis Group , as saying , `` Ghazni is important as the gateway to Kabul , and control of that road is very important , both symbolically and practically . ''
408	0	11-15-13-22	Dita Angara-Mathay , MECO 's director of commercial affairs , said Ancku is planning further investment of another US$ 100 million to build a blast furnace in the Philippines .
409	1	0-4-2-6	Abrams has hired four people to build a database of media professionals who would help clients .
410	1	1-7-2-9	State-run RIA-Novosti cites an unidentified law enforcement official as saying three other people were still missing and six others were injured by the blast Thursday at a mine in the Murmansk region .
411	0	14-18-16-20	`` We rule out the possibility that our neighbours ... will allow the United States to use their territory in attacking Iran , '' Iranian parliament speaker Gholam Ali Hadad Adel told reporters during an official visit to Kuwait .
412	0	9-14-10-19	Ze Roberto scored three minutes into second half and Santos beat Uruguay 's Defensor Sporting 1-0 on Thursday to take sole posession of first place in Group 8 of the Copa Libertadores .
413	1	9-24-19-26	`` I 've directed the Federal Motor Carrier Safety Administration -LRB- FMCSA -RRB- to use its existing authority to prohibit commercial truck and bus drivers from texting while driving , using any handheld cellphone or other device that takes a driver 's attention off the road , '' Transportation Secretary Ray LaHood said .
414	1	21-24-22-28	Sculfor , a would-be actor known in his country for an underwater Levis jeans commerical , is sports-oriented and courtly , People quotes a friend of his as saying .
415	1	4-7-5-78	Besides Stanton , the appointees included George Baker , a Harvard Business School professor who was tapped to oversee transportation ; Harold Boeschenstein , president of Owens-Corning Fiberglas Corp. , in charge of manufacturing and production ; Aksel Nielsen , president of the Title Guaranty Co. , housing ; J. Ed Warren , senior vice president of the First National City Bank of New York , energy ; and Theodore Koop , vice president of CBS , to oversee an emergency censorship agency .
416	0	14-18-15-26	Although he was crushed in the general election that year , Arizona 's Barry Goldwater wrested the Republican Party from its Midwest and Eastern roots , starting a realignment that eventually turned the GOP into the party of Ronald Reagan , the Sunbelt and the South .
417	1	10-18-15-20	To this end , he urged the Indonesian football sport organizer -LRB- PSSI -RRB- to recruit world-class football coaches to push the national team to the top , the Jakarta Globe reported .
418	0	13-21-18-23	In February , this group of a dozen dissenters , calling itself `` Leadership of Conscience , '' waged an unsuccessful bid to unseat board chairman Julian Bond and it 's unclear whether they will accept Bond 's recommendation when the board is expected to vote on Saturday .
419	0	5-12-11-17	Another few days , and mischief-makers outside Democratic rolls would 've pushed her over the top by providing the needed signatures , because there 's simply no way she could 've won , against ANY legit GOP candidate in the general election . -RRB-
420	0	11-14-13-19	She pretends to befriend Tenly and Corrie , but in reality she was stabbing them in the back , telling Tenly you 're not the one for Jake , when Tenly poured out her feelings for Jake from her fake mousy annoying voice .
421	1	13-15-14-19	He preached fairness to the city 's Arabs but left no doubt that he wanted all of Jerusalem to remain under Israel 's sovereignty , despite Palestinians ' demand for the Arab part of the city as the capital of their would-be state .
422	1	6-9-8-11	`` Here in Scranton , racist attitudes often prevent us from seeing all of our fellow citizens and candidates for public office as God 's children , '' says the petition , circulated by Sister Margaret P. Gannon , a professor at Marywood University .
423	1	15-25-20-27	He said that he was heading up a health ministry leading group to combat the disease , which would soon hold a national tele - conference to urge stepped-up nationwide monitoring , reporting , prevention and treatment of the disease .
424	0	2-19-17-27	`` The US plans to dominate oil and gas resources in the Middle East and tries to govern the fate of regional oil-rich nations in order to take trunk card against countries like China , '' Haddad-Adel added .
425	1	0-8-7-10	CC is endorsing the Holt Bill and encouraging others to do the same .
426	1	18-24-21-26	Sea Shepherd founder Paul Watson said the Robert Hunter was hit twice by the Kaiko Maru after the conservationists tried to stop the Japanese ship from reaching a pod of whales .
427	1	5-8-6-10	In a speech Wednesday , he called on voters to back candidates who are opposed to the U.S. and `` whose loyalties are to Islam and justice . ''
428	1	16-32-30-34	But renegade activist Paul Watson , captain of the Sea Shepherd 's ship , said his boat -- the Steve Irwin -- only lightly brushed the whalers ' vessel and defended the bottle-throwing as harmless .
429	1	34-36-35-38	KUALA LUMPUR , Oct 8 -LRB- Xinhua -RRB- `` Currently , we have 3 Boeing 737 and 37 medical specialists , of whom 12 are based in Malaysia , '' Malaysian national news agency Bernama quoted Newton as saying .
430	1	16-19-17-33	`` The system can tell the safety of most food products within 30 minutes , '' it quoted Li Jie , deputy director of the Shanghai Food and Drug Supervision Institute , as saying .
431	1	8-13-12-17	she 's a spoiled little bitch and the girls just do n't want jake to be the one who has to buy her a new car every time she crashes one .
432	0	32-38-35-50	Entertainment Tonigh t reports that `` There is only one episode left before the hometown dates on `` The Bachelor : On the Wings of Love , '' which means that Jake Pavelka has to narrow down his pool of five bachelorettes to four on this week 's episode , sending home either Ali , Corrie , Gia , Tenley or Vienna .
433	0	0-3-1-6	Phoenix complains a lot about being misunderstood , gives passionate bear hugs to fellow actors Sean Penn , Bruce Willis , Jack Nicholson and Danny Glover at a play rehearsal , and makes a halfhearted attempt at attending President Barack Obama 's inauguration .
434	0	4-7-5-19	Indonesian President Susilo Bambang Yudhoyono stressed his resolve to purge the `` judicial mafia '' across the country , calling on law enforcement agencies to commit to the fight , the Jakarta Globe reported here on Wednesday .
435	0	12-18-13-23	Chavez acted then to show solidarity with Bolivia after Bolivian President Evo Morales ordered out the top U.S. diplomat in his country , accusing him of helping the opposition incite violence .
436	1	5-19-18-23	Pinellas Circuit Judge Robert J. Morris approved the deal , dismissed all charges and the fine , and praised Butterworth and Dillinger for brokering a cease-fire to the battle that has raged for months between their respective agencies .
437	1	33-39-34-41	The U.S. and South Korean authorities should understand there was a critical point in the tension and should not calculate they could evade the blame for the explosive situation , official news agency KCNA quoted a DPRK Foreign Ministry spokesman as saying .
438	1	8-11-10-13	`` They pretend to be ANP , because they can get someone to stop with a Kalashnikov and half a uniform , '' Hagerman said , using the initials of the Afghan National Police .
439	0	3-8-6-10	Sharpton has said he will not endorse any candidate until hearing more about their views on civil rights and other issues at his National Action Network convention next week in New York City .
440	0	5-13-10-19	However , the daily Ipsos poll for Le Point magazine showed a widening gap between the two front-runners , putting Sarkozy at 30 percent and Royal 23.5 percent -- with Bayrou holding steady at 18.5 percent and Le Pen dropping slightly to 13 percent .
441	0	7-19-18-23	In Washington State , the American Beverage Association , a trade group that includes Coke and Pepsi , spent $ 16.5 million to win passage of a November ballot initiative that overturned a small tax on soft drinks enacted by the legislature to help plug a budget gap .
442	0	12-21-19-0	Conducted by Lindsay M. Hayes , a national prison specialist , the study , released earlier this year , made 29 recommendations for change that were quickly adopted .
443	0	47-52-49-54	Set movie review grade Hal Horowitz/Getty Images internal videos / html on top external videos / html on top audio player gallery preview custom polls movie review grade wrapper -LRB- ca n't think of a better way to do this -RRB- movie review grade Original Bachelorette Trista Sutter is putting her reality-TV experience to use for us here at Watch With Kristin by blogging about Jillian Harris ' quest for the perfect guy .
444	0	17-20-19-22	`` Following the NSG statement which enables civil nuclear cooperation by NSG members with India , the government is taking steps to realise commercial cooperation with foreign partners , '' Sarna said .
445	0	2-5-4-7	`` No government has outdone China in battling this disease , '' he said .
446	0	13-16-15-1	`` Born , raised and educated in our home state of Ohio , Paul never lost sight of the reason he came to Congress -- to serve this great institution and his constituents with dedication and distinction , '' House Republican Leader John Boehner , also of Ohio , said in a statement .
447	0	14-18-17-20	Even with the Bucs in last place in the NFC South at 1-8 , Bryant has n't lost hope for making the postseason .
448	1	1-46-45-53	Other senators , including Charles E. Schumer , D-N.Y. , Byron L. Dorgan , , D-N.D. , Ben Nelson , D-Neb. , Bill Nelson , D-Fla. , Barbara Boxer , D-Calif. , and Edward M. Kennedy , D-Mass. , the authors add , were also nudging Obama , then a senator , to take the plunge , though most would `` root for Obama secretly , '' as they feared retribution from the Clintons should Clinton eventually prevail .
449	0	19-22-20-28	This site says that `` a woman claiming to be one of Pavelka 's ex-girlfriend 's said that 32-year-old Jake left their relationship `` on hold '' before leaving to film `` The Bachelor . ''
450	0	7-19-8-0	Scrambling to build up a coalition , Zardari met Thursday with the leader of the Awami National Party , winner of nine seats .
451	1	1-14-12-16	The company is also in talks with China 's FAW Group to form a partnership to set up a light commercial vehicle joint venture , according to Luan .
452	0	13-16-15-20	Their missiles can cover the entire width of the Gulf and `` no ship can cross it without being within range '' , said General Rahim Yahya Safavi , now an aide to supreme leader Ayatollah Ali Khamenei .
453	0	2-11-7-15	R Nicholas Burns , 51 , has led the administration 's efforts on Iran , serving as the US negotiator with the five other countries -- Russia , China , Britain , France and Germany -- that have been seeking to rein in Tehran 's nuclear ambitions .
454	1	0-3-1-6	You want motocross racing to be big , then you need ONE big organization to run it , not the AMA or FIA , etc. who all need to speak the same language - business .
455	1	3-8-5-10	Utah Gov. Jon Huntsman is using an interstate compact to block the waste from coming to his state if EnergySolutions ' application is approved .
456	0	15-19-16-25	During his schedule presentation to advertisers in New York last week , ABC 's Steve McPherson launched an impassioned defense of the pilot-based approach , calling it `` the R&D of our business . ''
457	1	20-23-22-25	Bernama quoted Joseph Wan Raja as saying not all members of the tribe were in favor of the blockade as it also prevented them from getting food and other supplies .
458	0	37-42-40-44	The statement from North Korea , carried by the country 's official Korean Central News Agency , did not mention Kim by name , but South Korean Unification Ministry spokesman Kim Ho-nyeon said the North 's state media has before used such wording to refer to him .
459	0	13-17-15-21	Col. Jefferson J. DeBlanc Sr. , 86 , a retired Marine Corps fighter pilot who received the Medal of Honor after shooting down five Japanese warplanes during a World War II mission over the Pacific , died November 22 -LSB- 2007 -RSB- of complications from pneumonia at Lafayette General Medical Center in Lafayette , Louisiana .
460	1	4-6-5-8	Taylor Swift 's touring schedule kept her from joining Monday , and Beyonce Knowles had returned already to New York with husband Jay-Z , Phillips said .
461	1	13-16-15-18	But Rep Carolyn Maloney , D-NY , the subcommittee 's chairwoman , said Congress would take action if necessary .
462	0	4-11-9-21	The IAPA 's executive director , Julio Munoz , denied the Miami - based association has unfairly singled Venezuela out , saying the group warns against perceived threats to press freedoms across the Americas regardless of political leanings .
463	0	45-50-47-52	luckily this was in Bay Area CA not around here so she did n't freeze to death before I eventually took her after a relative who knew someone else at the complex saw her repeatedly outside and learned her story from other residents there ... Britney 's got a long way to go before she outdoes the wierd actions of some of us `` non-celebrities '' , huh ?
464	0	13-17-15-20	The Department of Justice said it would n't challenge that deal , but it did file a lawsuit Monday to block JBS from buying the nation 's fourth-largest beef processor , National Beef Packing Co. of Kansas City , Missouri .
465	0	16-19-17-46	Several days after the 2010 primary , Citizens for Responsibility and Ethics in Washington alleged that O'Donnell made false statements on Federal Elections Commission filings and illegally used more than $ 20,000 of her campaign funds as `` her very own personal piggy bank '' by claiming campaign expenses during a time when she had no official campaign .
466	0	0-12-9-18	He helped build Jewish communities in east Jerusalem and razed an Arab neighborhood in the Old City to create a plaza in front of the Western Wall , the Jewish holy site .
467	0	7-10-8-12	The Tokyo Stock Exchange 's benchmark Nikkei-225 index lost 149.55 points to end at 11,743.61 .
468	1	1-23-21-29	Two lawmakers from the ruling Kuomintang -LRB- KMT -RRB- and the opposition Democratic Progressive Party -LRB- DPP -RRB- on Wednesday strongly opposed a plan by the Executive Yuan to relocate the Sports Affairs Council -LRB- SAC -RRB- and the Fisheries Agency -LRB- FA -RRB- to Taipei .
469	0	0-7-1-9	Ferrara began his first Serie A coaching job by replacing Claudio Ranieri on an interim basis for the final two games of last season .
470	1	2-9-3-11	The Daily News quoted a Southern African Development Community chart as showing that Tanzania 's current power tariff was lower than that in neighboring Kenya and Uganda .
471	0	2-6-5-10	The Red Sox want to take advantage of this , knowing that when they face Los Angeles later in the year , the Angels are going to have Bartolo Colon and Jered Weaver back .
472	0	4-8-5-13	Pinellas-Pasco Public Defender Bob Dillinger started the Diversion Program in 2004 , after noticing the increase in offenders recycling through the court system who had a mental illness , a drug addiction , or sometimes both .
