62	0	3-10-8-17	The Mexican Football Federation -LRB- FMF -RRB- had called a meeting of club owners for Monday to choose between Vucetich and Toluca coach De La Torre as permanent successor to Javier Aguirre .
77	1	12-32-26-34	The head of the IG Metall union , Berthold Huber , said employers had to come up with an offer `` worthy of discussion '' to prevent the union 's 36 million members from launching a wave of short - term strikes .
1538	1	0-8-2-10	She recently called on Senate Majority Leader Harry Reid to repeal the policy during an interview with talk show host Ellen DeGeneres . 
29	0	2-14-10-16	Her new husband , the Philly Eagles boy Hank , gave her a wedding ring to compliment her engagement ring and her `` expecting a baby '' ring -LRB- apparently that 's ` the ' thing now -RRB- .
120	0	22-30-28-32	`` The prepaid assessments represent money that the FDIC expects to receive from banks anyway over the next several years , but having the cash on hand sooner provides more flexibility for dealing with any contingencies over the foreseeable future , '' James Chessen , chief economist of the American Bankers Association , said in a statement .
128	0	13-21-18-23	In February , this group of a dozen dissenters , calling itself `` Leadership of Conscience , '' waged an unsuccessful bid to unseat board chairman Julian Bond and it 's unclear whether they will accept Bond 's recommendation when the board is expected to vote on Saturday .
2670	1	0-3-1-6	You want motocross racing to be big , then you need ONE big organization to run it , not the AMA or FIA , etc. who all need to speak the same language - business . 
101	0	0-21-17-25	Melancon , the rookie whose fastball to Hill 's back incited Carlson 's purpose pitch , also angered the Boston Red Sox last month by hitting Dustin Pedroia .
161	0	7-13-11-15	The Tokyo Stock Exchange 's benchmark Nikkei-225 index of leading shares rose 202.25 points to end at 16,844.50 , a day after slumping 3.34 percent .
76	1	11-13-12-18	None of these individuals would be quoted by name , though each described Buse as being rather `` open '' to those around him and to his family -- in a `` glass closet '' rather than deeply undercover or trying to appear heterosexual .
139	1	10-15-14-17	Her message struck a chord with the audience , several members of which later approached her about putting it in writing .
22	1	5-14-11-19	She heads the United National Congress -LRB- UNC -RRB- , which put together a coalition of opposition parties to oust Prime Minister Patrick Manning 's National People 's Movement -LRB- PNM -RRB- .
69	0	2-9-5-13	Col. Mike Kelly , who ended a 20-year military career last week to run as an opposition candidate at federal elections later this year , gave his first television interview about his experiences in Iraq to Australian Broadcasting Corp. .
25	0	8-16-10-1	Before becoming prime minister in February 2005 , Yoadimnadji had held a number of senior official positions , including minister of agriculture , president of the electorial commision and president of the constitutional council .
1276	1	0-2-1-4	They accused him of turning the Revolutionary Guards into `` his own private guard , and the media into an instrument to defend and propagate him . '' 
2279	1	39-42-40-57	I had been talking to both my mother and my sister about the situation prior to calling cps , and they were well aware of what was going on , the day the children were removed from the schools I called my mother and my sister -LRB- who had rooms already set up for them -RRB- to go get them from the state NOW . 
3066	1	4-13-12-15	However , the United States reportedly disagreed with Lee 's views and dissuaded Taiwan from launching such a development project . 
14	0	6-13-11-15	Back in the 1960s , John Lewis risked his life and endured savage beatings to secure fundamental rights for black Americans while right-wing Republicans like Barry Goldwater and Ronald Reagan were lining up with segregationist Democrats to oppose landmark civil rights legislation .
130	0	24-28-26-30	She said Raul Castro , 76 , `` is helping us a lot ... not only because I 'm his daughter , but because I 've earned his respect by working at my job carefully . ''
73	0	31-35-32-37	`` Despite intense pain and unchecked loss of blood , '' his Medal of Honor citation reads , `` he pinned down the enemy with accurate rifle fire while a friendly squad captured the enemy gun by skirting the minefield and rushing in from the flank . ''
116	0	2-10-6-16	The opposition Kuomintang -LRB- KMT -RRB- expelled Defense Minister Lee Jye from the party Friday , ruling that Lee has seriously tarnished the KMT 's image .
1944	1	23-26-25-28	Since 2004 , the Christian nonprofit group Focus on the Family has placed 341 ultrasound machines in pregnancy crisis centers , where staff members typically discourage women from getting abortions . 
47	0	6-9-7-4	As closely as he could , Arnold took his shots in the same month of the year and from the same altitude and angle as Washburn .
1261	1	1-16-15-18	Several staffers from the National Action Network , a Sharpton-led civil rights organization , also got subpoenas to testify , said Sharpton lawyer Michael Hardy . 
155	0	16-27-24-33	At the session , ruling Democratic Progressive Party Legislator Kuan Pi-ling suggested that the Sports Affairs Council emulate the United States and plan to boycott the opening ceremony of the Beijing Olympics to express Taiwan 's indignation over China 's military crackdown on Tibetan protesters .
53	0	6-9-7-29	At Foxborough , Massachusetts , Tom Brady threw four touchdown passes , three to Randy Moss , and the young defense put together its third straight solid game , clinching the American Football Conference East and further dimming the Jaguars ' slim postseason chances .
3701	1	0-2-1-4	Judge blocks DirecTV from airing ads in Time Warner markets A judge Monday blocked DirecTV Group Inc from airing advertisements in which singer-actress Jessica Simpson and actor William Shatner say its high-definition television service provides better pictures than Time Warner Cable Inc 's high - definition service . 
2243	1	22-26-24-28	In a video circulated Tuesday by conservative commentator Glen Beck 's website The Blaze , Indiana Rep. Andre Carson said the Tea Party was preventing African Americans from making progress toward equality . 
74	1	3-5-4-7	In Jamaica , officials alerted shelters to prepare for possible evacuations Wednesday , and Carnival Cruise Lines diverted one of its ships from Montego Bay , Jamaica , to a Mexican port , company spokesman Vance Gulliksen said .
166	0	1-5-3-7	`` We deeply regret our mistake in blocking certain accounts , '' said Shannon Bell , Citibank 's deputy director of public relations in New York .
26	0	9-11-10-21	In 1963 , when she was 7 , her father mentioned her and her siblings at the March on Washington , saying : `` I have a dream that my four little children will one day live in a nation where they will not be judged by the color of their skin but by the content of their character . ''
59	0	9-13-11-18	A China goal looked inevitable and it was Li Jie who broke the deadlock on 57 minutes , heading a floated free-kick from deep for her second goal of the tournament .
123	0	0-3-2-12	He also gained notoriety during the Wedtech scandal in the 1980s , initiating the congressional investigation that eventually ensnared his nephews , state Sens. Clarence Mitchell III and Michael Mitchell .
71	1	3-8-5-12	`` The only thing that kept the entire thing from being excruciatingly boring was -LRB- apparent frontrunner -RRB- Michael Johns being voted off and the shiver it seemed to send through everyone , '' observed regular `` Idol '' viewer Mike Anderson of Yakima , Washington .
40	1	1-4-2-15	The paper cited Nicholas Burns , the US undersecretary of state for policy , as saying that if Iran did not agree to suspend the activities by the time of next month 's Group of Eight industrial nations ' meeting , the United States would press for a third round of sanctions .
50	0	2-12-9-14	Happily , Favreau and screenwriter Justin Theroux manage to juggle all these personalities while keeping Iron Man the central attraction -- somehow avoiding the dreaded `` Spider-Man 3 '' curse of too many uninteresting distractions .
98	0	2-14-6-23	Premier-designate Chang Chun-hsiung is expected to name former Chief of the General Staff Lee Tien-yu as the new minister of national defense , replacing Lee Jye , who will be retiring , political sources said Friday .
17	0	13-17-15-20	The Department of Justice said it would n't challenge that deal , but it did file a lawsuit Monday to block JBS from buying the nation 's fourth-largest beef processor , National Beef Packing Co. of Kansas City , Missouri .
121	0	1-21-19-23	James Dobson , head of the conservative group Focus on the Family and a past critic of McCain , praised the Palins , saying the couple should `` be commended once again for not just talking about their pro-life and pro-family values , but living them out even in the midst of trying circumstances . ''
136	1	1-23-21-29	Two lawmakers from the ruling Kuomintang -LRB- KMT -RRB- and the opposition Democratic Progressive Party -LRB- DPP -RRB- on Wednesday strongly opposed a plan by the Executive Yuan to relocate the Sports Affairs Council -LRB- SAC -RRB- and the Fisheries Agency -LRB- FA -RRB- to Taipei .
110	1	13-19-15-22	The AMA would help that group develop their statements , and then the AMA would tout the group 's position as being independent of the AMA 's .
147	0	16-23-22-1	After holding high-level protocol positions in the Reagan administration and with the U.S. Information Agency , Ahearn -LRB- pronounced uh-HURN -RRB- was named chief of protocol by House Speaker Newt Gingrich , R-Ga. , in 1995 .
2908	1	6-12-11-14	S : Do you think that Spencer should have attempted to stop her from getting the plastic surgery ? 
30	0	4-7-5-19	Indonesian President Susilo Bambang Yudhoyono stressed his resolve to purge the `` judicial mafia '' across the country , calling on law enforcement agencies to commit to the fight , the Jakarta Globe reported here on Wednesday .
1014	1	0-4-3-6	Spencer will then talk her into doing soft core -LRB- at first -RRB- movies with him . 
19	1	29-32-30-34	Indonesia will register an exact number of all islands with the United Nation by 2012 for the international recognition , complete with names for each island , the Jakarta Globe quoted a minister as saying on Thursday .
0	1	2-7-5-14	The APA Office has just received a letter from Senator Grassley of Iowa , requesting a complete accounting of APA revenues , except those from advertising in our journals , from pharmaceutical companies , starting in 2003 .
2548	1	2-4-3-6	She said she recalled Campbell as identifying Taylor as the source of the gift . 
125	0	29-31-30-33	Recent tensions with India and reported new military strategy coming from New Delhi `` have triggered a hot response from Pakistan , '' defence and security analyst Brigadier Mahmood Shah told AFP after witnessing the exercises .
21	0	2-17-15-24	ConAgra Foods Inc , maker of Hebrew National hot dogs and Slim Jim snacks , fell the most in more than a year after reporting a drop in third-quarter revenue .
1998	1	21-25-23-40	As of this week , Rudin said , one remaining question was to what extent the finished film would include a scene that depicted Sean Parker , the Napster co-founder who was heavily involved with Facebook 's early history , delivering his dialogue while a pair of teenage girls offer partygoers lines of cocaine from bared breasts . 
10	0	0-2-1-6	Haddad-Adel left Cuba on Sunday after meeting with Cuban President Fidel Castro , Foreign Minister Felipe Perez , Vice-President Carlos Lage and his counterpart Ricardo Alarcon .
3553	1	9-11-10-21	Unwilling to accept that conclusion , Vice President Dick Cheney sent Gonzales and another official to Ashcroft 's hospital room to get him to approve the wiretapping . 
2085	1	13-16-15-18	But Rep Carolyn Maloney , D-NY , the subcommittee 's chairwoman , said Congress would take action if necessary . 
3	0	0-3-1-6	Phoenix complains a lot about being misunderstood , gives passionate bear hugs to fellow actors Sean Penn , Bruce Willis , Jack Nicholson and Danny Glover at a play rehearsal , and makes a halfhearted attempt at attending President Barack Obama 's inauguration .
2285	1	13-21-19-23	By a 60-37 vote , the Senate approved a provision from Sen. Barbara Boxer , D-Calif. , that would block the EPA from relying on such testing _ including 24 human pesticide experiments currently under review _ as it approves or denies pesticide applications . 
20	0	22-29-26-38	In another 2007 study conducted by the American Bankers Association 's Community Bankers Council and the ABA Banking Journal , nearly 60 percent of community bankers ranked remote deposit capture as their chief focus for technology investments , putting it higher than spending on Internet and core bank operations infrastructure .
762	1	23-29-24-31	Russia may seek the extradition of Viktor Bout , an internationally wanted arms dealer arrested in Bangkok on Thursday , RIA Novosti news agency quoted a Russian law enforcement official as saying . 
768	1	13-22-15-0	Sponsored by Rep. Carolyn Maloney , a Democrat from New York , the legislation would create a 3.5 billion federal health benefits program for 9/11 emergency and cleanup workers , covering treatments and medical monitoring . 
167	0	2-20-18-22	He encouraged them to implement the spirit of the 17th National Congress of the Chinese Communist Party and make new contributions to building a moderately prosperous society .
31	0	19-23-20-25	The elections , originally scheduled to be held around May , were moved up after former foreign minister Tom Thabane led a breakaway faction to form the ABC on October 9 on a populist ticket of fighting poverty and corruption .
27	0	5-7-6-0	Born in New York , she inherited most of her fortune from her father , Ted Arison , who founded Carnival Cruise Lines and also owned the Miami Heat basketball team .
3721	1	13-16-14-20	But who will Jake 's parents , Sallie and Jim Pavelka like when Jakey brings both Tenley and Vienna to meet his parents . 
126	0	1-5-2-9	The Nets reached the ABA finals in 1972 , losing to the Indiana Pacers .
160	1	13-15-14-19	He preached fairness to the city 's Arabs but left no doubt that he wanted all of Jerusalem to remain under Israel 's sovereignty , despite Palestinians ' demand for the Arab part of the city as the capital of their would-be state .
1598	1	19-23-22-25	Chris Diamantopoulos may be playing the best gay pal of Debra Messing on a TV show , but the actor does n't want anyone to expect his role on USA Network 's `` The Starter Wife '' to resemble the Eric McCormack part on Messing 's last series , `` Will & amp ; Grace . '' 
165	0	0-12-9-18	He helped build Jewish communities in east Jerusalem and razed an Arab neighborhood in the Old City to create a plaza in front of the Western Wall , the Jewish holy site .
2062	1	1-4-3-6	U.S. officials have accused him of aiding the rebels on his avowed drive to spread socialism and blunt U.S. `` imperialism . '' 
4	0	12-22-20-34	At a Shell service station in San Mateo , Calif. , the price of a gallon of regular had already reached $ 4.29 , well above the California average of $ 3.42 , as measured by AAA .
78	1	16-36-35-38	Brands Inc. , to raise funds for The World Food Programme ... For the event , Heidi and Spencer served up Taco Bell fare to customers visiting a Taco Bell restaurant in Hollywood , and invited customers to join in the effort to help alleviate world hunger by purchasing World Hunger Giving Cards , which are available at all participating Taco Bell locations nationwide through October 20 , 2007 .
2018	1	1-7-5-10	The NSC also plans to select four segments to be given English subtitles so that they can be broadcast abroad to help foreigners understand Taiwan 's scientific achievements , Chang added . 
106	1	6-9-8-11	`` Here in Scranton , racist attitudes often prevent us from seeing all of our fellow citizens and candidates for public office as God 's children , '' says the petition , circulated by Sister Margaret P. Gannon , a professor at Marywood University .
43	1	31-34-32-36	What we want to do is to leave to local doctors the techniques , stressed Jessica Chen , the NCF deputy director , adding that during operations done in Laos , they invited local doctors to observe closely .
97	0	1-17-7-20	British bus and train operator FirstGroup PLC announced a $ 2.8 billion -LRB- euro2 .15 billion -RRB- deal Friday to acquire Greyhound owner Laidlaw International Inc. , whose business is focused more on its fleet of 40,000 school buses .
1148	1	6-8-7-14	SLDN spokesman Steve Ralls said his group wanted Secretary of Defense Robert Gates to condemn Pace 's comments and rejected Pentagon claims that the general was just expressing his personal views . 
2658	1	4-6-5-8	Taylor Swift 's touring schedule kept her from joining Monday , and Beyonce Knowles had returned already to New York with husband Jay-Z , Phillips said . 
90	0	2-5-3-20	Carnival 's stock gained $ 1.68 , or 3.9 percent , to $ 44.93 cents in Tuesday morning trading after reacing a 52-week high of $ 45.26 .
16	0	13-17-15-1	If convicted , said Robert M. Morgenthau , the Manhattan district attorney , Chambers could spend the rest of his life in prison .
157	0	2-25-23-32	Sen. Barbara Boxer , Democratic chairman of the Senate Environment and Public Works Committee , who will attend the Bali conference , has scheduled a vote on a global warming bill , requiring emission reductions of 70 percent by mid-century , for next week .
149	1	3-28-25-34	The restaurant survey company Zagat has even teamed up with the health benefits company Wellpoint Inc. , parent company of Anthem Blue Cross , to provide Blue Cross members with an online tool to evaluate doctors .
45	0	6-35-34-40	He highlights the story of Irene Morgan , who refused to give up her seat on a Virginia bus in 1944 -- more than a decade before Rosa Parks ' famous refusal -- and took things a step further by kicking a sheriff 's deputy in , as she said , `` a very bad place . ''
39	0	11-15-13-17	The more assertive stance in part comes because Israel 's aggressive media has created more transparency , forcing the legal system to step in to take action , said Emanuel Gross , a law professor at Haifa University .
117	0	0-12-9-18	Davis , the McCain campaign manager , last week defended his long association with the Homeownership Alliance , saying he served as `` the public face of an organization that promoted homeownership . ''
1602	1	28-31-29-33	Efforts to create `` community forests '' , aimed to improve the welfare of people living near forested areas , have been unsuccessful so far , the Jakarta Globe quoted an official as saying on Monday . 
84	1	69-73-71-76	Similar redemption with an ethnic tinge as Paul Kim strikes a blow for every Asian actor killed by Chuck Norris , Sylvester Stallone , and Mickey Rooney combined by proving that all your stereotypes about asian men are wrong , wrong , wrong ... except for the one where he 's a really good looking asian poolboy ... which causes Simon to quietly press the special button on his PDA that sends an intern out to procure a discrete apartment in the Valley and a bank account under the name `` Ping . ''
56	0	1-5-2-21	Alexandra Burke won the 2008 edition of the British music reality television contest `` The X Factor '' on Saturday , scooping a massive recording contract and a path to stardom .
18	0	3-13-5-17	The same MNLF group briefly held hostage in February several defense and military officials from Manila to press for the inclusion of MNLF founding chairman Nur Misuari in a tripartite meeting of MNLF , the government and the Organization of Islamic Conference -LRB- OIC -RRB- to review a 1996 peace accord between MNLF and the government .
1178	1	26-35-34-37	Photo credit : Mavrix Whew ... it 's a good thing that Brody Jenner , Frankie Delgado , Pete Wentz and Kendra Wilkinson did n't have anything pressing on their schedules that might 've kept them from participating in this event . 
79	0	17-13-14-0	Speaking at the ceremony at St Stephan 's Cathedral , Austrian President Heinz Fischer praised Waldheim 's contribution to the development of Austria and the human beings , saying that as an Austrian diplomat , former foreign minister and president , he served his best for the country .
115	0	13-16-14-21	The caterwauling of TV critics was so horrible when ABC Entertainment chief Steve McPherson blew the tops off their heads by refusing to divulge scoops about `` Lost '' before the next day 's comics convention , his publicist finally cut short the news conference .
107	1	4-7-5-19	Malaysia 's Bernama news agency quoted Roseli Abdul , the country 's acting high commissioner to Pakistan , as describing the situation in the South Asian nation as tense amid mounting anger among Bhutto supporters .
54	1	1-8-4-41	Media reports have also mentioned several other Japanese companies , including regional Hiroshima Bank , trading houses Sumitomo Corp. and Itochu Corp. , insurance firms including Tokio Marine Holdings Inc. as well as auto parts maker Denso Corp. , have been named as willing buyers of Mazda shares from Ford .
2250	1	4-8-5-19	Iran 's Students News Agency quoted Ali Akbar Salehi , head of Iran 's Atomic Energy Organization , as saying on Monday that nearly 20 locations `` have been chosen and presented '' to President Mahmoud Ahmadinejad and that Iran will use `` new centrifuges '' at the two plants , which are included the 10 planned in November . 
154	0	4-12-11-21	Both courts ruled that Flavin and DCC had falsely tried to distance themselves from the sale of the Fyffes shares by using a Dutch-registered tax shelter called Lotus Green .
141	0	2-8-5-11	The Massachusetts House of Representatives voted 124 to 21 Thursday to allow the nine state colleges to rename themselves universities , making it the farthest such a bill has ever advanced in the Legislature , said Representative David M. Torrisi , chairman of the Joint Committee on Higher Education , who voted for the measure .
150	1	0-2-1-11	Hubbard accompanied Paulson on some of his trips to China to lend White House support to efforts to get China to reform its economy and narrow the huge trade imbalance between the two nations .
52	0	7-19-8-0	Scrambling to build up a coalition , Zardari met Thursday with the leader of the Awami National Party , winner of nine seats .
58	1	12-17-15-19	Marsans could reject Argentina 's offer and seek international arbitration -- a move that could deter leasing companies from contracting with Aerolineas to provide the planes and equipment it needs , Williams said .
1159	1	3-31-27-37	In fact , aides to Boxer , the liberal California Democrat who is a top Republican target as she seeks a fourth Senate term , had been calling Obama 's political advisers since early last year to get the president 's commitment to come out west for at least two fundraisers , in Northern and Southern California , like Bill Clinton did when he was president . 
33	0	33-45-41-48	`` The Americans have committed crimes due to the physical and spiritual pressures they have inflicted on the Iranian diplomats and due to the long and lonely imprisonment of them , the Foreign Policy and National Security Commission of Majlis will sue -LRB- the U. S. -RRB- by taking the complaint to the United Nations , '' said Larijani .
163	0	5-9-6-16	At the same time , Boxer unleashed her own barbs against Fiorina 's leadership style , calling it a `` land-of-the-CEO , it 's - about-me world , '' and comparing Fiorina to BP chief Tony Hayward , who has been the target of criticism after the April 20 explosion on an offshore oil rig led to the largest oil spill in U.S. history .
72	0	0-11-10-19	Legislators from the opposition KMT and People First Party have criticized Lee for approving the DPP 's request , saying Lee was currying favor with the DPP to secure his position as defense minister .
81	1	3-11-7-13	The Metro Atlanta Chamber of Commerce has set up a special committee to support Delta 's China bid , staffed by a former Delta executive .
158	1	33-39-34-41	The U.S. and South Korean authorities should understand there was a critical point in the tension and should not calculate they could evade the blame for the explosive situation , official news agency KCNA quoted a DPRK Foreign Ministry spokesman as saying .
42	0	6-9-7-14	CHICAGO -- Last fall , as Venezuela neared a vote on constitutional changes to give even more power to President Hugo Chavez , the Inter American Press Association -LRB- IAPA -RRB- was finding no room at the inn for its long-planned 2008 mid-year meeting in March .
32	1	12-16-15-21	For some years prior to the 1975 dissolution of his Department , Taylor worked to get groups outside the AMA to take an active role in their campaign against `` quackery . ''
93	0	41-45-42-1	While breaking no new ground in his defense of Gonzales -- who served as his first White House counsel and , before that , as a Texas supreme court justice and a Bush legal adviser in Texas -- the president 's response offered a new sign of support .
12	1	26-33-30-35	Its also worth pointing out that I have had to decline going to see Thunder , Scorpions , Queensryche and one or two others just so I can afford to take my twin sons to see AC/DC and now , well its hassle at best !
60	0	8-50-44-52	Based on Japan 's ramen houses , this organization of more than 70 restaurants was awarded one of England 's `` CoolBrands '' - keeping company with H & amp ; M , Pink , Campari , and Alfa Romeo - and was twice named Zagat 's most popular London restaurant , beating out Nobu and Gordon Ramsay 's establishments .
156	1	17-30-28-35	Transportation Secretary Ray LaHood said in a statement that he has directed the Federal Motor Carrier Safety Administration -LRB- FMCSA -RRB- to `` use its existing authority to prohibit commercial truck and bus drivers from texting while driving , using any handheld cellphone or other device that takes a driver 's attention off the road . ''
112	0	7-12-9-0	Written by Mark Harris , `` Boomer Century '' offers a pop-lite history of the phenomena that shaped the generation born of post - World War II optimism -- TV , JFK , Vietnam , the Beatles , drugs and free love , etc. -- with occasional sound-bites from historians and personalities like Rob Reiner , Tony Snow , Erica Jong , Oliver Stone , Julian Bond and Eve Ensler .
94	0	2-16-13-18	Sheldon says Asher came across `` like a really bright guy '' and demonstrated his search capabilities by pulling up reams of personal data on one member of the DCF group .
57	0	10-16-14-20	ANKARA -- Turkish Interior Minister Besir Atalay said Wednesday that Turkey is determined to take more steps towards democracy to solve the Kurdish issue , local newspaper Daily News reported .
35	1	21-24-22-26	A laboratory test on seawater from six tourist beaches in Indonesia 's Bali shows that they are polluted , the Jakarta Globe quoted an expert as saying on Friday .
3014	1	23-27-25-29	The chopper from Sea Shepherd Conservation Society 's main ship was trying to find the Japanese fleet 's whale processing ship and resume attempts to harass the whalers into giving up their hunt , the group 's founder and ship captain Paul Watson said . 
49	0	20-22-21-24	Founded in 1901 , the JNF is known around the Jewish world for its little blue collection boxes , where Jews contributed money to buy land for settlement .
153	1	2-12-10-14	The fresh gold , the tenth for Phelps , has brought the American to excel the nine-Olympic-golds club of U.S. swimming great Mark Spitz , American track and field star Carl Lewis , former Soviet gymnast Larissa Latynina and Finnish runner Paavo Nurmi .
11	0	6-10-7-12	When her fundraising fell short , she mortgaged her family home to pay for daily operations .
122	0	17-20-18-2	But after making her company debut as Rosalinde in Johann Strauss ' `` Die Fledermaus , '' she sang leading roles there over the next 25 years in works by Handel , Bellini , Rossini , Donizetti , Mozart , Offenbach , Thomas and Verdi , as well as modern repertory , including the title role in Douglas Moore 's `` The Ballad of Baby Doe . ''
868	1	13-15-14-19	He preached fairness to the city 's Arabs but left no doubt that he wanted all of Jerusalem to remain under Israeli sovereignty , despite Palestinians ' demand for the Arab part to be the capital of their would-be state . 
129	1	3-8-5-10	Utah Gov. Jon Huntsman is using an interstate compact to block the waste from coming to his state if EnergySolutions ' application is approved .
888	1	7-14-8-20	A Mainland Affairs Council -LRB- MAC -RRB- official warned Taiwan 's local travel agency operators and tour guides Sunday from dealing in yuan , the Chinese currency . 
104	0	12-17-15-19	After the California Supreme Court 's ruling in May , the talk-show host , who opens her show by dancing with the audience , announced that she and de Rossi would wed after four years together .
38	0	2-19-17-27	`` The US plans to dominate oil and gas resources in the Middle East and tries to govern the fate of regional oil-rich nations in order to take trunk card against countries like China , '' Haddad-Adel added .
9	0	3-8-5-10	Ten Chinese pharmaceutical companies have joined the global race to produce an effective vaccine , and throughout China more than 13,300 volunteers -- including health minister Chen Zhu -- are taking part in clinical trials .
24	0	4-9-7-11	`` We believe that we can best serve our clients by offering a single multistrategy hedge fund platform , '' wrote John Havens , who was a founder of Old Lane with Pandit and is president of the alternative investment group .
1450	1	0-7-4-9	Brown also wants to prevent the Volker rule from applying to large financial institutions that use banks for limited purposes , such as MassMutual and its insurance business or Fidelity and its investment funds . 
1	0	28-32-29-34	A move to New York City quickly turned the budding fashion designer into the star of her own show , ` The City , ' where viewers watched Whitney move up the ranks to work alongside fashion greats like Diane von Furstenberg and Kelly Cutrone .
15	0	9-11-10-18	Manhattan District Attorney Robert M. Morgenthau said that A.R. Baron used lies , unauthorized trades and theft to defraud investors of at least $ 75 million from 1991 to 1996 .
64	0	11-29-25-34	Earlier this month , CNAC helped scuttle a bid by Singapore Airlines and its parent , the government investment agency Temasek Holdings Ltd. , to buy a 24 percent stake in China Eastern by promising shareholders a higher price .
28	1	18-22-19-33	That 's why this bill is so important , '' said Sen. Barbara Boxer of California , as she joined Sens. John Kerry of Massachusetts and Hillary Rodham Clinton of New York in announcing the bill .
168	0	17-47-46-50	Giving a briefing at a weekly Executive Yuan meeting , SAC Minister Tai Hsia-ling said various government agencies , including the SAC , the Ministry of Education , the Ministry of National Defense , the Ministry of the Interior and the Coast Guard Administration , have appropriated budgets to jointly finance the program .
2844	1	2-13-9-16	One influential group , Servicemembers Legal Defense Network , warned gay and lesbian soldiers not to take the survey at all because the Pentagon would not guarantee that their answers would not be used against them or as additional evidence in discharge proceedings under `` do n't ask , do n't tell . '' 
2884	1	6-22-19-39	They were among more than 100 people -- including Bell 's parents , William and Valerie Bell -- who packed the Harlem headquarters of the National Action Network , the organization founded by the Rev. Al Sharpton , to denounce the verdict and the judge who handed it down . 
140	0	16-22-18-27	On Monday , Saudi permanent representative to the Arab League Ahmad Qattan said in Damascus that he would head his country 's delegation to the summit , ruling out the presence of Saudi King Abdullah or Foreign Minister Prince Saud al - Faisal .
105	1	23-28-26-30	Nurses at Providence Hospital in Southfield , the Detroit Medical Center hospitals , Henry Ford Hospital have been trained to teach all new mothers how to put their children to sleep safely .
95	0	12-21-19-0	Conducted by Lindsay M. Hayes , a national prison specialist , the study , released earlier this year , made 29 recommendations for change that were quickly adopted .
68	0	1-4-3-10	The LCD has swept support from mainly rural areas , fighting off the newly-formed ABC which had promised to tackle poverty and corruption in one of the world 's most impoverished , AIDS-stricken countries .
46	1	14-21-15-23	Her father , Edward , a lawyer , was concerned with social causes : he hired one of the first black lawyers to work in a white New York firm , David Goodman said yesterday .
2758	1	3-7-5-9	Watson said Sea Shepherd had prevented the whalers from operating for about five-and-a-half weeks , or almost half of the whaling season . 
99	1	24-37-28-40	The Justice Department took steps on Tuesday to shut down a big piece of the Jackson Hewitt tax-preparation empire , charging that more than 165 of its stores enabled tens of thousands of middle - and lower-income people to fraudulently obtain $ 70 million by falsifying their federal tax returns .
13	0	4-9-5-1	After leaving Japan , Cromartie managed the Japan Samurai Bears in the Golden Baseball League in 2005 .
91	1	1-3-2-31	The deal gives FAW , one of China 's largest vehicles makers , instant distribution and a strong financing arm in Mexico -- as well as a North American platform to enter the U.S. market .
